"Fortnight";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
2;2017;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,246410205;-2,6941742;0,57347225
2;2017;"Teychan bis";44,75;0;-2,3283064e-10;0,08397296;-0,677525;-1,1162918
2;2017;"les Hébihens";48,75;0;-2,3283064e-10;0,112813392;-1,7654707;-0,38410252
2;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,93208;6,3677615;2,53903775
2;2018;"Arcachon - Bouée 7";44,5;0;0;0,98614436;2,74763755;0,499052835
2;2018;"At so";50,25;1,5;0;0,96407914;5,129922;2,070869
2;2018;"Auger";45,75;0;0;0,96088993;2,56810725;1,14247465
2;2018;"Cabourg";49,25;0;0;0,977522785;3,93224685;1,9447662
2;2018;"Le Cornard";46;0;0;0,98275675;2,88168035;1,33262175
2;2018;"Loguivy";48,75;0;0;0,9996948;3,4507574;1,60816115
2;2018;"Men er Roue";47,5;0;0;0,9752186;3,0636302;1,8102235
2;2018;"Ouest Loscolo";47,5;0;0;0,9752186;3,0636302;1,8102235
2;2018;"Point 1 Boulogne";50,75;1,5;0;0,9499794;6,002894;2,1656941
2;2018;"Teychan bis";44,75;0;0;0,98998976;2,63972585;0,41465334
2;2018;"les Hébihens";48,75;0;0;0,9996948;3,4507574;1,60816115
2;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,881525335;3,55045595;-0,35652925
2;2019;"Arcachon - Bouée 7";44,5;0;0;0,824973675;1,5180418;0,49211751
2;2019;"At so";50,25;1,5;0;0,87493323;2,7263511;0,328227905
2;2019;"Auger";45,75;0;0;0,86290875;0,918607;0,155861245
2;2019;"Cabourg";49,25;0;0;0,9200861;1,9244302;0,66778082
2;2019;"Le Cornard";46;0;0;0,860406185;0,9865744;0,117714525
2;2019;"Loguivy";48,75;0;0;0,92969953;1,7252479;0,38332872
2;2019;"Men er Roue";47,5;0;0;0,78615355;1,53078565;0,198246485
2;2019;"Ouest Loscolo";47,5;0;0;0,78615355;1,53078565;0,198246485
2;2019;"Point 1 Boulogne";50,75;1,5;0;0,87571145;2,86700595;0,265120985
2;2019;"Teychan bis";44,75;0;0;0,794424165;1,3061156;0,530264215
2;2019;"les Hébihens";48,75;0;0;0,92969953;1,7252479;0,38332872
2;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,683090955;-1,41907485;1,46091255
2;2020;"Arcachon - Bouée 7";44,5;0;0;0,84656583;-1,9404714;1,2002442
2;2020;"At so";50,25;1,5;0;0,80443442;-0,75267756;1,24923185
2;2020;"Auger";45,75;0;0;0,783025325;-2,0824409;1,5436072
2;2020;"Cabourg";49,25;0;0;0,66893015;-1,1098746;1,27889415
2;2020;"Le Cornard";46;0;0;0,738742315;-1,81820595;1,5669775
2;2020;"Loguivy";48,75;0;0;0,76967328;-0,90980388;1,39484655
2;2020;"Men er Roue";47,5;0;0;0,530297715;-1,6135881;1,00968675
2;2020;"Ouest Loscolo";47,5;0;0;0,530297715;-1,6135881;1,00968675
2;2020;"Point 1 Boulogne";50,75;1,5;0;0,812613485;0,32699719;1,47349645
2;2020;"Teychan bis";44,75;0;0;0,81542125;-2,0470748;1,13013345
2;2020;"les Hébihens";48,75;0;0;0,76967328;-0,90980388;1,39484655
2;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,98864697;4,65100585;3,40144835
2;2021;"Arcachon - Bouée 7";44,5;0;0;0,94769045;1,5584519;0,78193235
2;2021;"At so";50,25;1,5;0;0,9859918;4,1154842;1,87803205
2;2021;"Auger";45,75;0;0;0,97292966;1,33755515;1,2973078
2;2021;"Cabourg";49,25;0;0;0,98998976;2,6455085;2,56859805
2;2021;"Le Cornard";46;0;0;0,9800101;1,36816985;1,6328579
2;2021;"Loguivy";48,75;0;0;0,9996948;2,219258;2,0842749
2;2021;"Men er Roue";47,5;0;0;0,982604185;1,72094525;1,7422362
2;2021;"Ouest Loscolo";47,5;0;0;0,982604185;1,72094525;1,7422362
2;2021;"Point 1 Boulogne";50,75;1,5;0;0,98499995;4,233704;1,6120019
2;2021;"Teychan bis";44,75;0;0;0,956479925;1,356395;0,800471
2;2021;"les Hébihens";48,75;0;0;0,9996948;2,219258;2,0842749
2;2022;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,9451269;0,864362655;-0,34463419
2;2022;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,16257457;-0,176916135;-0,83067849
2;2022;"At so";50,25;1,5;2,3283064e-10;0,7467688;1,3504699;-0,469217965
2;2022;"Auger";45,75;0;2,3283064e-10;0,482443965;-1,3499486;-1,5792985
2;2022;"Cabourg";49,25;0;2,3283064e-10;0,9159965;0,70817083;0,372700175
2;2022;"Le Cornard";46;0;2,3283064e-10;0,63073567;-1,67720755;-1,6670099
2;2022;"Loguivy";48,75;0;2,3283064e-10;0,958127975;0,4032249;0,015150327
2;2022;"Men er Roue";47,5;0;2,3283064e-10;0,93499458;-0,68214885;-0,5038556
2;2022;"Ouest Loscolo";47,5;0;2,3283064e-10;0,93499458;-0,68214885;-0,5038556
2;2022;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,658050115;1,88173455;-0,5630748
2;2022;"Teychan bis";44,75;0;2,3283064e-10;0,068515098;-0,5084253;-1,08431545
2;2022;"les Hébihens";48,75;0;2,3283064e-10;0,958127975;0,4032249;0,015150327
3;2007;"Antifer ponton pétrolier";49,75;0,25;0;0,910136865;0,046605738;-0,339685785
3;2007;"Arcachon - Bouée 7";44,5;0;0;0,934170575;0,3340988;0,832056815
3;2007;"At so";50,25;1,5;0;0,9587231;0,160068125;-0,651271425
3;2007;"Auger";45,75;0;0;0,7876337;-0,48278263;0,5705705
3;2007;"Cabourg";49,25;0;0;0,9700609;0,234560355;-0,348976915
3;2007;"Le Cornard";46;0;0;0,92724275;-0,40510841;0,213914365
3;2007;"Loguivy";48,75;0;0;0,996414005;-0,00168094725;-0,6423307
3;2007;"Men er Roue";47,5;0;0;0,95760915;-0,273228645;-0,648404625
3;2007;"Ouest Loscolo";47,5;0;0;0,95760915;-0,273228645;-0,648404625
3;2007;"Point 1 Boulogne";50,75;1,5;0;0,95402318;-0,003238582;-1,02308515
3;2007;"Teychan bis";44,75;0;0;0,834281965;0,0377791375;0,8979192
3;2007;"les Hébihens";48,75;0;0;0,996414005;-0,00168094725;-0,6423307
3;2008;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,6046572;0,92430343;3,6006812
3;2008;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,33596815;-0,3201674;1,0824934
3;2008;"At so";50,25;1,5;2,3283064e-10;0,64683445;0,89492995;3,23424815
3;2008;"Auger";45,75;0;2,3283064e-10;0,54583188;-0,71096277;0,86500467
3;2008;"Cabourg";49,25;0;2,3283064e-10;0,52897013;0,3233892;2,3997505
3;2008;"Le Cornard";46;0;2,3283064e-10;0,5043108;-0,66859113;0,52356347
3;2008;"Loguivy";48,75;0;2,3283064e-10;0,574534955;0,35479915;1,9513669
3;2008;"Men er Roue";47,5;0;2,3283064e-10;0,62367053;0,0446317745;0,58824323
3;2008;"Ouest Loscolo";47,5;0;2,3283064e-10;0,62367053;0,0446317745;0,58824323
3;2008;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,65373175;2,26482985;3,67620565
3;2008;"Teychan bis";44,75;0;2,3283064e-10;0,373582765;-0,51093155;1,08296015
3;2008;"les Hébihens";48,75;0;2,3283064e-10;0,574534955;0,35479915;1,9513669
3;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,73031905;-2,1740629;3,66335415
3;2009;"Arcachon - Bouée 7";44,5;0;0;0,894587455;0,32759277;1,2113682
3;2009;"At so";50,25;1,5;0;0,791967425;-1,4990907;2,77913665
3;2009;"Auger";45,75;0;0;0,927364825;-0,23724986;1,28863695
3;2009;"Cabourg";49,25;0;0;0,69853355;-1,1417812;2,59979825
3;2009;"Le Cornard";46;0;0;0,9255032;0,0045458626;0,880651385
3;2009;"Loguivy";48,75;0;0;0,82016695;-0,401220635;2,4677869
3;2009;"Men er Roue";47,5;0;0;0,8898723;-0,09726286;0,65857142
3;2009;"Ouest Loscolo";47,5;0;0;0,8898723;-0,09726286;0,65857142
3;2009;"Point 1 Boulogne";50,75;1,5;0;0,79105183;-1,37623495;2,32786935
3;2009;"Teychan bis";44,75;0;0;0,91236475;0,036361088;1,2252496
3;2009;"les Hébihens";48,75;0;0;0,82016695;-0,401220635;2,4677869
3;2010;"Antifer ponton pétrolier";49,75;0,25;0;0,83736438;0,180898575;-2,8585091
3;2010;"Arcachon - Bouée 7";44,5;0;0;0,793493365;0,947692605;-0,58638815
3;2010;"At so";50,25;1,5;0;0,938687385;0,31688683;-2,5960118
3;2010;"Auger";45,75;0;0;0,771504425;0,32795719;-0,48309501
3;2010;"Cabourg";49,25;0;0;0,85212032;0,392869775;-0,993311575
3;2010;"Le Cornard";46;0;0;0,834755;0,30179088;-0,282889395
3;2010;"Loguivy";48,75;0;0;0,93078297;1,0782259;-0,78593743
3;2010;"Men er Roue";47,5;0;0;0,918026025;1,20855435;-0,27807172
3;2010;"Ouest Loscolo";47,5;0;0;0,918026025;1,20855435;-0,27807172
3;2010;"Point 1 Boulogne";50,75;1,5;0;0,92680025;0,381296215;-3,1024393
3;2010;"Teychan bis";44,75;0;0;0,767231765;0,88707422;-0,7786857
3;2010;"les Hébihens";48,75;0;0;0,93078297;1,0782259;-0,78593743
3;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,942487;3,4204063;4,46300325
3;2011;"Arcachon - Bouée 7";44,5;0;0;0,726916225;-0,35049044;0,600932475
3;2011;"At so";50,25;1,5;0;0,97254818;3,16573705;3,53543595
3;2011;"Auger";45,75;0;0;0,69299436;-0,46559416;1,08935925
3;2011;"Cabourg";49,25;0;0;0,85407352;1,60215965;3,097774
3;2011;"Le Cornard";46;0;0;0,56064885;-0,47247711;1,3091759
3;2011;"Loguivy";48,75;0;0;0,907039195;1,50981335;2,83212105
3;2011;"Men er Roue";47,5;0;0;0,669174325;0,485974085;1,8611819
3;2011;"Ouest Loscolo";47,5;0;0;0,669174325;0,485974085;1,8611819
3;2011;"Point 1 Boulogne";50,75;1,5;0;0,985915485;4,1838405;3,7853172
3;2011;"Teychan bis";44,75;0;0;0,680847815;-0,24419251;0,61078973
3;2011;"les Hébihens";48,75;0;0;0,907039195;1,50981335;2,83212105
3;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,68539515;-4,2720918;-2,0408303
3;2012;"Arcachon - Bouée 7";44,5;0;0;0,4077335;0,8593683;-2,7519574
3;2012;"At so";50,25;1,5;0;0,670578185;-3,1923636;-2,0088813
3;2012;"Auger";45,75;0;0;0,52961105;-0,99069722;-3,4230669
3;2012;"Cabourg";49,25;0;0;0,58944348;-2,18393755;-1,19032405
3;2012;"Le Cornard";46;0;0;0,63557292;-1,4234367;-3,50842015
3;2012;"Loguivy";48,75;0;0;0,567988635;-1,43591965;-1,9394162
3;2012;"Men er Roue";47,5;0;0;0,6159492;-1,5849715;-2,47780915
3;2012;"Ouest Loscolo";47,5;0;0;0,6159492;-1,5849715;-2,47780915
3;2012;"Point 1 Boulogne";50,75;1,5;0;0,7357667;-3,57905865;-1,7151573
3;2012;"Teychan bis";44,75;0;0;0,37010361;0,503086325;-2,89623725
3;2012;"les Hébihens";48,75;0;0;0,567988635;-1,43591965;-1,9394162
3;2013;"Antifer ponton pétrolier";49,75;0,25;0;0,98438955;4,60317735;-0,532344605
3;2013;"Arcachon - Bouée 7";44,5;0;0;0,96307203;2,7717179;0,31596488
3;2013;"At so";50,25;1,5;0;0,93311765;4,07401285;0,37020765
3;2013;"Auger";45,75;0;0;0,9929196;2,3647815;0,46594521
3;2013;"Cabourg";49,25;0;0;0,9849541;3,0196104;0,53442025
3;2013;"Le Cornard";46;0;0;0,993591;2,5056629;0,457650395
3;2013;"Loguivy";48,75;0;0;0,99938965;2,85857675;0,19276537
3;2013;"Men er Roue";47,5;0;0;0,99259916;3,2621033;0,48475252
3;2013;"Ouest Loscolo";47,5;0;0;0,99259916;3,2621033;0,48475252
3;2013;"Point 1 Boulogne";50,75;1,5;0;0,92048282;4,374429;0,868784665
3;2013;"Teychan bis";44,75;0;0;0,962064925;2,6931777;0,14919352
3;2013;"les Hébihens";48,75;0;0;0,99938965;2,85857675;0,19276537
3;2014;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,896723775;1,4827591;7,07014035
3;2014;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,83270261;1,778875;2,29211855
3;2014;"At so";50,25;1,5;2,3283064e-10;0,901026965;0,812028495;6,33460975
3;2014;"Auger";45,75;0;2,3283064e-10;0,87111838;0,9406222;3,4719919
3;2014;"Cabourg";49,25;0;2,3283064e-10;0,88781226;1,08719795;4,8912615
3;2014;"Le Cornard";46;0;2,3283064e-10;0,900996445;1,074258;3,552405
3;2014;"Loguivy";48,75;0;2,3283064e-10;0,93922145;1,17140525;4,3542652
3;2014;"Men er Roue";47,5;0;2,3283064e-10;0,858849775;1,4087302;3,78637565
3;2014;"Ouest Loscolo";47,5;0;2,3283064e-10;0,858849775;1,4087302;3,78637565
3;2014;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,86075718;1,16938845;6,916478
3;2014;"Teychan bis";44,75;0;2,3283064e-10;0,831657315;1,54892625;2,51248565
3;2014;"les Hébihens";48,75;0;2,3283064e-10;0,93922145;1,17140525;4,3542652
3;2015;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,75732835;-2,08246375;-4,9598957
3;2015;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,5360963;0,7285099;-1,81746365
3;2015;"At so";50,25;1,5;2,3283064e-10;0,74130588;-0,66216225;-3,55230985
3;2015;"Auger";45,75;0;2,3283064e-10;0,51235255;-1,2972836;-2,6887827
3;2015;"Cabourg";49,25;0;2,3283064e-10;0,73752155;-0,962757675;-2,66111925
3;2015;"Le Cornard";46;0;2,3283064e-10;0,56576076;-1,5462665;-2,8872472
3;2015;"Loguivy";48,75;0;2,3283064e-10;0,80860025;-0,298484745;-2,3381466
3;2015;"Men er Roue";47,5;0;2,3283064e-10;0,636778415;-0,870046215;-2,18780865
3;2015;"Ouest Loscolo";47,5;0;2,3283064e-10;0,636778415;-0,870046215;-2,18780865
3;2015;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,748477885;-0,323335245;-4,21374825
3;2015;"Teychan bis";44,75;0;2,3283064e-10;0,499557465;0,19517997;-2,189642
3;2015;"les Hébihens";48,75;0;2,3283064e-10;0,80860025;-0,298484745;-2,3381466
3;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,9947202;7,6683;4,3090193
3;2016;"Arcachon - Bouée 7";44,5;0;0;0,96768043;2,42582665;1,1074587
3;2016;"At so";50,25;1,5;0;0,9914089;7,13735375;3,3167623
3;2016;"Auger";45,75;0;0;0,9920498;3,13143935;1,7765208
3;2016;"Cabourg";49,25;0;0;0,99252284;4,67134785;3,2579119
3;2016;"Le Cornard";46;0;0;0,98998976;3,3487799;1,95357485
3;2016;"Loguivy";48,75;0;0;1;3,958961;2,78785715
3;2016;"Men er Roue";47,5;0;0;0,99478126;3,72185655;2,29651275
3;2016;"Ouest Loscolo";47,5;0;0;0,99478126;3,72185655;2,29651275
3;2016;"Point 1 Boulogne";50,75;1,5;0;0,99206505;7,9358196;3,9313153
3;2016;"Teychan bis";44,75;0;0;0,95161213;2,46006535;1,15666155
3;2016;"les Hébihens";48,75;0;0;1;3,958961;2,78785715
3;2017;"Antifer ponton pétrolier";49,75;0,25;0;0,97381472;-0,657717835;2,3309397
3;2017;"Arcachon - Bouée 7";44,5;0;0;0,92962325;-0,472175865;1,67527735
3;2017;"At so";50,25;1,5;0;0,9843743;-1,4312462;1,18266455
3;2017;"Auger";45,75;0;0;0,913555025;-0,43719889;2,40248195
3;2017;"Cabourg";49,25;0;0;0,978697785;-0,1393143;1,8066111
3;2017;"Le Cornard";46;0;0;0,939404575;-0,129987745;2,50158465
3;2017;"Loguivy";48,75;0;0;0,99734485;0,3353816;1,90864095
3;2017;"Men er Roue";47,5;0;0;0,97738542;0,6306512;2,1724967
3;2017;"Ouest Loscolo";47,5;0;0;0,97738542;0,6306512;2,1724967
3;2017;"Point 1 Boulogne";50,75;1,5;0;0,9914547;-1,69097045;0,6873495
3;2017;"Teychan bis";44,75;0;0;0,937054605;-0,57998008;1,84710675
3;2017;"les Hébihens";48,75;0;0;0,99734485;0,3353816;1,90864095
3;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,86261883;2,95594135;-2,5313582
3;2018;"Arcachon - Bouée 7";44,5;0;0;0,899623085;1,3682764;-0,642732015
3;2018;"At so";50,25;1,5;0;0,77371708;2,14198925;-2,32648005
3;2018;"Auger";45,75;0;0;0,81467353;1,04716235;-1,03271055
3;2018;"Cabourg";49,25;0;0;0,926311925;1,8386079;-1,0516518
3;2018;"Le Cornard";46;0;0;0,843071435;1,27933385;-1,1536829
3;2018;"Loguivy";48,75;0;0;0,9612409;2,14032115;-0,767382415
3;2018;"Men er Roue";47,5;0;0;0,95000994;2,0879027;-1,07330135
3;2018;"Ouest Loscolo";47,5;0;0;0,95000994;2,0879027;-1,07330135
3;2018;"Point 1 Boulogne";50,75;1,5;0;0,688996415;2,6428607;-2,49417735
3;2018;"Teychan bis";44,75;0;0;0,840690935;1,2039209;-0,790914655
3;2018;"les Hébihens";48,75;0;0;0,9612409;2,14032115;-0,767382415
3;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,980269485;2,2892365;4,59263655
3;2019;"Arcachon - Bouée 7";44,5;0;0;0,98576288;1,911407;1,09369865
3;2019;"At so";50,25;1,5;0;0,981093485;2,0713644;4,0173105
3;2019;"Auger";45,75;0;0;0,9929196;1,4907298;1,9693588
3;2019;"Cabourg";49,25;0;0;0,96864177;1,5924787;2,978109
3;2019;"Le Cornard";46;0;0;0,9981689;1,6228981;1,98818525
3;2019;"Loguivy";48,75;0;0;0,99876401;2,0349857;2,8244841
3;2019;"Men er Roue";47,5;0;0;0,98998976;2,0349348;2,0591054
3;2019;"Ouest Loscolo";47,5;0;0;0,98998976;2,0349348;2,0591054
3;2019;"Point 1 Boulogne";50,75;1,5;0;0,99383515;2,8212159;4,35572775
3;2019;"Teychan bis";44,75;0;0;0,98998976;1,5981823;1,24291125
3;2019;"les Hébihens";48,75;0;0;0,99876401;2,0349857;2,8244841
3;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,95089495;6,056455;3,16915725
3;2020;"Arcachon - Bouée 7";44,5;0;0;0,86113868;1,368141;1,5563252
3;2020;"At so";50,25;1,5;0;0,888514185;6,08918125;2,6417711
3;2020;"Auger";45,75;0;0;0,964414875;1,99549675;2,1861212
3;2020;"Cabourg";49,25;0;0;0,97117485;3,7276994;1,8808706
3;2020;"Le Cornard";46;0;0;0,96450645;2,5304004;2,46769965
3;2020;"Loguivy";48,75;0;0;0,98983718;3,26035785;2,2519059
3;2020;"Men er Roue";47,5;0;0;0,9843743;3,34910295;2,5863469
3;2020;"Ouest Loscolo";47,5;0;0;0,9843743;3,34910295;2,5863469
3;2020;"Point 1 Boulogne";50,75;1,5;0;0,89168815;7,10969905;3,33687195
3;2020;"Teychan bis";44,75;0;0;0,886927185;1,44475045;1,56086575
3;2020;"les Hébihens";48,75;0;0;0,98983718;3,26035785;2,2519059
3;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,973082265;-0,9448405;1,2303077
3;2021;"Arcachon - Bouée 7";44,5;0;0;0,99192775;1,8817739;0,628355015
3;2021;"At so";50,25;1,5;0;0,978590935;-2,04288015;0,30190763
3;2021;"Auger";45,75;0;0;1;1,2135815;0,35935788
3;2021;"Cabourg";49,25;0;0;0,9700609;0,297375665;0,58511475
3;2021;"Le Cornard";46;0;0;1;1,3091031;0,355678775
3;2021;"Loguivy";48,75;0;0;0,9989013;0,836546515;0,64196525
3;2021;"Men er Roue";47,5;0;0;0,9851983;1,26547545;0,5462551
3;2021;"Ouest Loscolo";47,5;0;0;0,9851983;1,26547545;0,5462551
3;2021;"Point 1 Boulogne";50,75;1,5;0;0,96774145;-3,1038539;0,284562685
3;2021;"Teychan bis";44,75;0;0;0,99368255;1,57913545;0,61790463
3;2021;"les Hébihens";48,75;0;0;0,9989013;0,836546515;0,64196525
3;2022;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,899989325;6,149833;0,42099343
3;2022;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,882593525;1,1748964;-0,229395215
3;2022;"At so";50,25;1,5;2,3283064e-10;0,87093525;5,83914885;0,782005565
3;2022;"Auger";45,75;0;2,3283064e-10;0,9614698;1,04446135;-0,040081028
3;2022;"Cabourg";49,25;0;2,3283064e-10;0,94970472;3,26454915;0,46654826
3;2022;"Le Cornard";46;0;2,3283064e-10;0,959409765;1,3330654;0,0744817375
3;2022;"Loguivy";48,75;0;2,3283064e-10;0,98936415;2,6735514;0,443856045
3;2022;"Men er Roue";47,5;0;2,3283064e-10;0,94729376;2,17466355;0,217948125
3;2022;"Ouest Loscolo";47,5;0;2,3283064e-10;0,94729376;2,17466355;0,217948125
3;2022;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,8949079;6,35994365;1,49414445
3;2022;"Teychan bis";44,75;0;2,3283064e-10;0,911189775;0,87018645;-0,21040628
3;2022;"les Hébihens";48,75;0;2,3283064e-10;0,98936415;2,6735514;0,443856045
4;2007;"Antifer ponton pétrolier";49,75;0,25;0;0,972899175;0,57204793;4,763735
4;2007;"Arcachon - Bouée 7";44,5;0;0;0,8934583;-0,236364615;1,59112855
4;2007;"At so";50,25;1,5;0;0,9844811;0,27817414;4,01447
4;2007;"Auger";45,75;0;0;0,932675155;-0,05879423;2,38011205
4;2007;"Cabourg";49,25;0;0;0,97991855;0,400188865;3,4054475
4;2007;"Le Cornard";46;0;0;0,9491554;0,279731765;2,4159081
4;2007;"Loguivy";48,75;0;0;0,989532;0,875267525;3,24019745
4;2007;"Men er Roue";47,5;0;0;0,940838975;0,975994585;2,50809515
4;2007;"Ouest Loscolo";47,5;0;0;0,940838975;0,975994585;2,50809515
4;2007;"Point 1 Boulogne";50,75;1,5;0;0,98998976;0,635391775;4,26896505
4;2007;"Teychan bis";44,75;0;0;0,887644425;-0,439895585;1,7284284
4;2007;"les Hébihens";48,75;0;0;0,989532;0,875267525;3,24019745
4;2008;"Antifer ponton pétrolier";49,75;0,25;-2,3283064e-10;0,392626615;-3,63154555;1,0045522
4;2008;"Arcachon - Bouée 7";44,5;0;-2,3283064e-10;0,0257732745;-2,34994685;0,8342015
4;2008;"At so";50,25;1,5;-2,3283064e-10;0,414279835;-2,9171616;0,87433895
4;2008;"Auger";45,75;0;-2,3283064e-10;0,041749958;-2,2610321;0,9448128
4;2008;"Cabourg";49,25;0;-2,3283064e-10;0,357590825;-2,30037955;0,797797825
4;2008;"Le Cornard";46;0;-2,3283064e-10;0,032685824;-2,33155075;0,53830482
4;2008;"Loguivy";48,75;0;-2,3283064e-10;0,226420275;-2,0510094;0,73105773
4;2008;"Men er Roue";47,5;0;-2,3283064e-10;0,1176048725;-2,358123;-0,142164345
4;2008;"Ouest Loscolo";47,5;0;-2,3283064e-10;0,1176048725;-2,358123;-0,142164345
4;2008;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,43889338;-2,63764225;0,52617023
4;2008;"Teychan bis";44,75;0;-2,3283064e-10;0,020295118;-2,3923602;0,86873835
4;2008;"les Hébihens";48,75;0;-2,3283064e-10;0,226420275;-2,0510094;0,73105773
4;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,970869675;2,3290151;-2,53058595
4;2009;"Arcachon - Bouée 7";44,5;0;0;0,604199415;-0,17166155;-1,6937029
4;2009;"At so";50,25;1,5;0;0,9860223;2,00792625;-1,7672598
4;2009;"Auger";45,75;0;0;0,8661438;-1,1021345;-2,1452218
4;2009;"Cabourg";49,25;0;0;0,983733375;0,9658552;-1,63957605
4;2009;"Le Cornard";46;0;0;0,88416522;-1,16919125;-2,26134
4;2009;"Loguivy";48,75;0;0;0,98936415;0,67756027;-1,7182218
4;2009;"Men er Roue";47,5;0;0;0,924786;-0,250465405;-1,540575
4;2009;"Ouest Loscolo";47,5;0;0;0,924786;-0,250465405;-1,540575
4;2009;"Point 1 Boulogne";50,75;1,5;0;0,98884533;2,0578516;-1,8630225
4;2009;"Teychan bis";44,75;0;0;0,62673765;-0,44478301;-1,86764875
4;2009;"les Hébihens";48,75;0;0;0,98936415;0,67756027;-1,7182218
4;2010;"Antifer ponton pétrolier";49,75;0,25;-2,3283064e-10;0,65046618;0,67164168;2,9965057
4;2010;"Arcachon - Bouée 7";44,5;0;-2,3283064e-10;0,91765982;0,647488145;1,18300565
4;2010;"At so";50,25;1,5;-2,3283064e-10;0,729266175;0,664596885;2,11480635
4;2010;"Auger";45,75;0;-2,3283064e-10;0,895594595;-0,286447985;1,44807215
4;2010;"Cabourg";49,25;0;-2,3283064e-10;0,68385395;0,82209795;2,34133335
4;2010;"Le Cornard";46;0;-2,3283064e-10;0,89899745;-0,18329233;1,25623075
4;2010;"Loguivy";48,75;0;-2,3283064e-10;0,704851005;0,8960681;2,60511515
4;2010;"Men er Roue";47,5;0;-2,3283064e-10;0,8231273;0,3521107;1,4146712
4;2010;"Ouest Loscolo";47,5;0;-2,3283064e-10;0,8231273;0,3521107;1,4146712
4;2010;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,74893565;0,395888965;1,7456831
4;2010;"Teychan bis";44,75;0;-2,3283064e-10;0,9042925;0,279650135;1,1316196
4;2010;"les Hébihens";48,75;0;-2,3283064e-10;0,704851005;0,8960681;2,60511515
4;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,98574765;-0,41397202;2,8232496
4;2011;"Arcachon - Bouée 7";44,5;0;0;0,9746082;1,38018435;0,581710845
4;2011;"At so";50,25;1,5;0;0,97701918;-1,143565;2,31017975
4;2011;"Auger";45,75;0;0;0,98353502;0,88002309;1,4816778
4;2011;"Cabourg";49,25;0;0;0,99247707;-0,1185786205;2,133242
4;2011;"Le Cornard";46;0;0;0,98815864;0,79570695;1,50632095
4;2011;"Loguivy";48,75;0;0;1;0,251380105;2,02530515
4;2011;"Men er Roue";47,5;0;0;0,99760425;0,51522665;1,545257
4;2011;"Ouest Loscolo";47,5;0;0;0,99760425;0,51522665;1,545257
4;2011;"Point 1 Boulogne";50,75;1,5;0;0,98556455;-1,2909749;2,91738625
4;2011;"Teychan bis";44,75;0;0;0,97764487;1,2172878;0,62656135
4;2011;"les Hébihens";48,75;0;0;1;0,251380105;2,02530515
4;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,9693132;3,72106645;-0,35681224
4;2012;"Arcachon - Bouée 7";44,5;0;0;0,65038987;0,813077625;-1,4466832
4;2012;"At so";50,25;1,5;0;0,96156135;3,86409925;0,25794709
4;2012;"Auger";45,75;0;0;0,886164225;-0,318182545;-2,02897825
4;2012;"Cabourg";49,25;0;0;0,9748829;2,3864394;-0,54747525
4;2012;"Le Cornard";46;0;0;0,9073444;-0,24900663;-2,0753558
4;2012;"Loguivy";48,75;0;0;0,99938965;1,7966238;-0,863357425
4;2012;"Men er Roue";47,5;0;0;0,96041688;1,0055219;-1,1658418
4;2012;"Ouest Loscolo";47,5;0;0;0,96041688;1,0055219;-1,1658418
4;2012;"Point 1 Boulogne";50,75;1,5;0;0,9548472;4,088791;0,35533981
4;2012;"Teychan bis";44,75;0;0;0,672775535;0,5249314;-1,5940605
4;2012;"les Hébihens";48,75;0;0;0,99938965;1,7966238;-0,863357425
