"Week";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
2;2018;"Auger";45,75;0;0;0,855904635;-0,506167085;2,0589536
2;2018;"Cabourg";49,25;0;0;0,981261375;-1,8069147;1,5356769
2;2018;"Le Cornard";46;0;0;0,84523825;-0,66101797;1,8181669
2;2018;"Loguivy";48,75;0;0;0,98998976;-1,4367242;1,618587
2;2018;"Men er Roue";47,5;0;0;0,90011141;-0,8265149;0,70161155
2;2018;"Ouest Loscolo";47,5;0;0;0,90011141;-0,8265149;0,70161155
2;2018;"Point 1 Boulogne";50,75;1,5;0;0,80261852;-1,6699684;1,2502081
2;2018;"Teychan bis";44,75;0;0;0,906901865;0,193565435;1,8340539
2;2018;"les Hébihens";48,75;0;0;0,98998976;-1,4367242;1,618587
2;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,87403295;3,16247525;-4,7876711
2;2019;"Arcachon - Bouée 7";44,5;0;0;0,8784429;1,69032025;-1,1095738
2;2019;"At so";50,25;1,5;0;0,86535027;3,38667335;-3,9526817
2;2019;"Auger";45,75;0;0;0,87090475;1,54305755;-1,38413595
2;2019;"Cabourg";49,25;0;0;0,87458225;2,18685985;-2,22713125
2;2019;"Le Cornard";46;0;0;0,83618175;1,44393845;-1,5941784
2;2019;"Loguivy";48,75;0;0;0,890009615;2,08868485;-2,1108073
2;2019;"Men er Roue";47,5;0;0;0,8275983;1,89941445;-1,49339565
2;2019;"Ouest Loscolo";47,5;0;0;0,8275983;1,89941445;-1,49339565
2;2019;"Point 1 Boulogne";50,75;1,5;0;0,8837685;3,8081657;-4,306834
2;2019;"Teychan bis";44,75;0;0;0,83692185;1,63179275;-1,2791147
2;2019;"les Hébihens";48,75;0;0;0,890009615;2,08868485;-2,1108073
2;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,98397756;3,67211965;6,6050662
2;2020;"Arcachon - Bouée 7";44,5;0;0;0,738818625;-0,87039598;1,73326595
2;2020;"At so";50,25;1,5;0;0,98809762;3,3614037;5,9120481
2;2020;"Auger";45,75;0;0;0,970869625;-0,37122954;3,11705495
2;2020;"Cabourg";49,25;0;0;0,983733375;2,35094535;4,6994914
2;2020;"Le Cornard";46;0;0;0,9890742;0,0612466365;3,46581115
2;2020;"Loguivy";48,75;0;0;1;2,1458223;4,3296117
2;2020;"Men er Roue";47,5;0;0;0,9952085;1,60573225;3,62670635
2;2020;"Ouest Loscolo";47,5;0;0;0,9952085;1,60573225;3,62670635
2;2020;"Point 1 Boulogne";50,75;1,5;0;0,9814292;4,38904;6,82933085
2;2020;"Teychan bis";44,75;0;0;0,78784733;-0,930013;1,74000735
2;2020;"les Hébihens";48,75;0;0;1;2,1458223;4,3296117
2;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,9833061;3,10237385;0,09739138
2;2021;"Arcachon - Bouée 7";44,5;0;0;0,9261593;1,2009666;-1,58731155
2;2021;"At so";50,25;1,5;0;0,9880366;2,1156391;-0,589930355
2;2021;"Auger";45,75;0;0;0,9629347;-0,0528224025;-1,58545765
2;2021;"Cabourg";49,25;0;0;0,961134065;1,81373125;0,387058315
2;2021;"Le Cornard";46;0;0;0,963072035;0,0578614435;-1,4923008
2;2021;"Loguivy";48,75;0;0;0,973295895;2,2734225;-0,37766242
2;2021;"Men er Roue";47,5;0;0;0,94675965;2,0308601;-0,48194252
2;2021;"Ouest Loscolo";47,5;0;0;0,94675965;2,0308601;-0,48194252
2;2021;"Point 1 Boulogne";50,75;1,5;0;0,97192255;1,39077765;-1,27539825
2;2021;"Teychan bis";44,75;0;0;0,9208948;0,82605448;-1,8144105
2;2021;"les Hébihens";48,75;0;0;0,973295895;2,2734225;-0,37766242
2;2022;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,83145895;-0,53339475;1,0095858
2;2022;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,139364895;-0,0292245475;-0,84967333
2;2022;"At so";50,25;1,5;2,3283064e-10;0,746539925;-0,960000265;1,0872412
2;2022;"Auger";45,75;0;2,3283064e-10;0,08322524;-1,4413261;-0,7910128
2;2022;"Cabourg";49,25;0;2,3283064e-10;0,9637282;-0,429798125;0,7581836
2;2022;"Le Cornard";46;0;2,3283064e-10;0,146422415;-1,7372405;-0,89101502
2;2022;"Loguivy";48,75;0;2,3283064e-10;0,970625475;-0,29963827;0,681086885
2;2022;"Men er Roue";47,5;0;2,3283064e-10;0,728045405;-1,49710885;-0,266978845
2;2022;"Ouest Loscolo";47,5;0;2,3283064e-10;0,728045405;-1,49710885;-0,266978845
2;2022;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,61752095;0,231095135;0,61292895
2;2022;"Teychan bis";44,75;0;2,3283064e-10;0,055742908;-0,5626143;-0,925094
2;2022;"les Hébihens";48,75;0;2,3283064e-10;0,970625475;-0,29963827;0,681086885
3;2007;"Antifer ponton pétrolier";49,75;0,25;0;0,985473;7,74274665;5,5175735
3;2007;"Arcachon - Bouée 7";44,5;0;0;1;1,0794506;1,1479094
3;2007;"At so";50,25;1,5;0;0,9703508;7,62078235;4,8934703
3;2007;"Auger";45,75;0;0;1;1,8856388;2,4633707
3;2007;"Cabourg";49,25;0;0;0,99252284;4,634778;3,668779
3;2007;"Le Cornard";46;0;0;1;2,6150695;2,6477327
3;2007;"Loguivy";48,75;0;0;1;3,9670358;3,28829705
3;2007;"Men er Roue";47,5;0;0;1;4,314092;2,85702145
3;2007;"Ouest Loscolo";47,5;0;0;1;4,314092;2,85702145
3;2007;"Point 1 Boulogne";50,75;1,5;0;0,9683213;8,350684;5,607403
3;2007;"Teychan bis";44,75;0;0;0,99734485;1,06438165;1,3078153
3;2007;"les Hébihens";48,75;0;0;1;3,9670358;3,28829705
3;2008;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,996002;7,17361545;5,47433855
3;2008;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,9838402;1,67667165;1,1494024
3;2008;"At so";50,25;1,5;2,3283064e-10;1;7,7436508;4,79648365
3;2008;"Auger";45,75;0;2,3283064e-10;0,98413015;2,09574305;1,88832915
3;2008;"Cabourg";49,25;0;2,3283064e-10;0,98998976;3,6828233;3,4584904
3;2008;"Le Cornard";46;0;2,3283064e-10;0,9890742;2,54569355;2,16478575
3;2008;"Loguivy";48,75;0;2,3283064e-10;1;3,04073705;3,00767505
3;2008;"Men er Roue";47,5;0;2,3283064e-10;0,98979138;3,0534809;2,58203445
3;2008;"Ouest Loscolo";47,5;0;2,3283064e-10;0,98979138;3,0534809;2,58203445
3;2008;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;1;8,935186;5,38156465
3;2008;"Teychan bis";44,75;0;2,3283064e-10;0,98867743;1,55266565;1,25056775
3;2008;"les Hébihens";48,75;0;2,3283064e-10;1;3,04073705;3,00767505
3;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,98435905;3,01774345;6,6922415
3;2009;"Arcachon - Bouée 7";44,5;0;0;0,86924145;0,715183435;2,0084664
3;2009;"At so";50,25;1,5;0;0,9631941;1,7786442;5,911612
3;2009;"Auger";45,75;0;0;0,9502846;0,15341563;3,02716585
3;2009;"Cabourg";49,25;0;0;0,9874872;1,3429876;4,230025
3;2009;"Le Cornard";46;0;0;0,9673142;0,65281576;3,2083065
3;2009;"Loguivy";48,75;0;0;0,990295;1,2416401;3,93286815
3;2009;"Men er Roue";47,5;0;0;0,987609285;1,2219209;2,9503968
3;2009;"Ouest Loscolo";47,5;0;0;0,987609285;1,2219209;2,9503968
3;2009;"Point 1 Boulogne";50,75;1,5;0;0,983519725;2,4211231;6,4261372
3;2009;"Teychan bis";44,75;0;0;0,86882942;0,39875911;2,0321871
3;2009;"les Hébihens";48,75;0;0;0,990295;1,2416401;3,93286815
3;2010;"Antifer ponton pétrolier";49,75;0,25;0;0,9703356;1,2633457;3,0172323
3;2010;"Arcachon - Bouée 7";44,5;0;0;0,961546095;-1,29196715;0,545975715
3;2010;"At so";50,25;1,5;0;0,9880366;0,5238442;2,0457729
3;2010;"Auger";45,75;0;0;0,98998976;-0,968790215;1,0328417
3;2010;"Cabourg";49,25;0;0;0,98873848;0,45682332;1,9781683
3;2010;"Le Cornard";46;0;0;0,993163765;-0,520091135;0,91353965
3;2010;"Loguivy";48,75;0;0;1;0,39889;1,667983
3;2010;"Men er Roue";47,5;0;0;0,987807665;0,051290211;0,7953738
3;2010;"Ouest Loscolo";47,5;0;0;0,987807665;0,051290211;0,7953738
3;2010;"Point 1 Boulogne";50,75;1,5;0;0,971129075;-0,024250267;1,48448515
3;2010;"Teychan bis";44,75;0;0;0,977065;-1,42828075;0,59256035
3;2010;"les Hébihens";48,75;0;0;1;0,39889;1,667983
3;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,6557765;0,56680582;-3,520059
3;2011;"Arcachon - Bouée 7";44,5;0;0;0,13809836;-1,0518454;-1,8822326
3;2011;"At so";50,25;1,5;0;0,6484672;1,3097449;-2,57064925
3;2011;"Auger";45,75;0;0;0,487067595;-1,2241553;-0,501196555
3;2011;"Cabourg";49,25;0;0;0,70170753;0,30539039;-1,73429455
3;2011;"Le Cornard";46;0;0;0,55025712;-1,2896567;-0,11327925
3;2011;"Loguivy";48,75;0;0;0,76219613;0,247560345;-1,68302055
3;2011;"Men er Roue";47,5;0;0;0,644576;-0,67595011;-1,62123945
3;2011;"Ouest Loscolo";47,5;0;0;0,644576;-0,67595011;-1,62123945
3;2011;"Point 1 Boulogne";50,75;1,5;0;0,784413925;1,91046925;-3,14727175
3;2011;"Teychan bis";44,75;0;0;0,1191003;-1,10967545;-1,80153905
3;2011;"les Hébihens";48,75;0;0;0,76219613;0,247560345;-1,68302055
3;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,90650511;4,9618175;1,4582198
3;2012;"Arcachon - Bouée 7";44,5;0;0;0,97192255;0,24335681;0,38359493
3;2012;"At so";50,25;1,5;0;0,887690165;3,53380535;0,73297577
3;2012;"Auger";45,75;0;0;0,986464825;0,17978257;0,64284295
3;2012;"Cabourg";49,25;0;0;0,96378922;2,44870865;0,86167062
3;2012;"Le Cornard";46;0;0;0,98092565;0,63539795;0,4611835
3;2012;"Loguivy";48,75;0;0;0,99014238;1,91025415;0,94297595
3;2012;"Men er Roue";47,5;0;0;1;1,29859285;0,326448855
3;2012;"Ouest Loscolo";47,5;0;0;1;1,29859285;0,326448855
3;2012;"Point 1 Boulogne";50,75;1,5;0;0,91460792;5,17276855;0,85144935
3;2012;"Teychan bis";44,75;0;0;0,96499473;-0,0480251225;0,36129403
3;2012;"les Hébihens";48,75;0;0;0,99014238;1,91025415;0,94297595
3;2013;"Antifer ponton pétrolier";49,75;0,25;0;0,821967585;-2,8179903;0,826880625
3;2013;"Arcachon - Bouée 7";44,5;0;0;0,9915463;-0,133068727;0,065114481
3;2013;"At so";50,25;1,5;0;0,8388598;-2,02680955;0,6508718
3;2013;"Auger";45,75;0;0;0,9882502;-1,18411805;-0,49764437
3;2013;"Cabourg";49,25;0;0;0,85695755;-1,5174905;0,3410963
3;2013;"Le Cornard";46;0;0;0,98275675;-1,25877955;-0,514541235
3;2013;"Loguivy";48,75;0;0;0,93185115;-0,68000792;0,074501617
3;2013;"Men er Roue";47,5;0;0;0,987609285;-0,85942715;-0,607943235
3;2013;"Ouest Loscolo";47,5;0;0;0,987609285;-0,85942715;-0,607943235
3;2013;"Point 1 Boulogne";50,75;1,5;0;0,81525338;-2,1419851;0,3673803
3;2013;"Teychan bis";44,75;0;0;0,98998976;-0,253453225;0,00550616175
3;2013;"les Hébihens";48,75;0;0;0,93185115;-0,68000792;0,074501617
3;2014;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,984648975;2,21156775;6,81473765
3;2014;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,83580025;0,413282585;1,71022385
3;2014;"At so";50,25;1,5;2,3283064e-10;0,972899125;1,4852805;5,8887898
3;2014;"Auger";45,75;0;2,3283064e-10;0,9144248;-0,29041554;3,2820655
3;2014;"Cabourg";49,25;0;2,3283064e-10;0,97497445;1,2638096;4,720008
3;2014;"Le Cornard";46;0;2,3283064e-10;0,9454931;-0,07532846;3,5684738
3;2014;"Loguivy";48,75;0;2,3283064e-10;0,9996948;1,422424;4,566591
3;2014;"Men er Roue";47,5;0;2,3283064e-10;0,9851983;0,76292185;3,7618334
3;2014;"Ouest Loscolo";47,5;0;2,3283064e-10;0,9851983;0,76292185;3,7618334
3;2014;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,97469978;1,86585695;6,34858655
3;2014;"Teychan bis";44,75;0;2,3283064e-10;0,79292875;-0,0227843573;1,9703062
3;2014;"les Hébihens";48,75;0;2,3283064e-10;0,9996948;1,422424;4,566591
3;2015;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,95618998;1,4610546;4,9930103
3;2015;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,97843833;0,165756175;1,63064735
3;2015;"At so";50,25;1,5;2,3283064e-10;0,90519285;1,0756683;3,9351939
3;2015;"Auger";45,75;0;2,3283064e-10;0,9929196;-0,3592701;1,5264191
3;2015;"Cabourg";49,25;0;2,3283064e-10;0,93865687;0,778870715;3,11840535
3;2015;"Le Cornard";46;0;2,3283064e-10;0,98998976;-0,432843845;1,4717995
3;2015;"Loguivy";48,75;0;2,3283064e-10;0,9612409;0,5035948;2,4865216
3;2015;"Men er Roue";47,5;0;2,3283064e-10;0,984999915;-0,146556885;1,6346561
3;2015;"Ouest Loscolo";47,5;0;2,3283064e-10;0,984999915;-0,146556885;1,6346561
3;2015;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,787908385;1,1207134;3,50224575
3;2015;"Teychan bis";44,75;0;2,3283064e-10;0,9754475;-0,22363415;1,54295535
3;2015;"les Hébihens";48,75;0;2,3283064e-10;0,9612409;0,5035948;2,4865216
3;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,60767855;-2,3888252;2,35378785
3;2016;"Arcachon - Bouée 7";44,5;0;0;0,64240917;1,3328137;0,52331175
3;2016;"At so";50,25;1,5;0;0,38487479;-1,53790415;1,17289565
3;2016;"Auger";45,75;0;0;0,78030913;-0,85229905;-0,56398454
3;2016;"Cabourg";49,25;0;0;0,78687075;-1,6611305;1,0089863
3;2016;"Le Cornard";46;0;0;0,81568065;-0,689518525;-0,677137875
3;2016;"Loguivy";48,75;0;0;0,75250637;-1,17684585;0,66393849
3;2016;"Men er Roue";47,5;0;0;0,97936917;-1,4998713;-0,0559587515
3;2016;"Ouest Loscolo";47,5;0;0;0,97936917;-1,4998713;-0,0559587515
3;2016;"Point 1 Boulogne";50,75;1,5;0;0,41881189;-1,0495626;0,909802495
3;2016;"Teychan bis";44,75;0;0;0,62516594;0,765871025;0,28117295
3;2016;"les Hébihens";48,75;0;0;0,75250637;-1,17684585;0,66393849
3;2017;"Antifer ponton pétrolier";49,75;0,25;-2,3283064e-10;0;-3,8740709;-0,72615325
3;2017;"Arcachon - Bouée 7";44,5;0;-2,3283064e-10;0,0558344665;-0,31431912;-1,34878595
3;2017;"At so";50,25;1,5;-2,3283064e-10;0,00958295825;-3,8682195;-0,65172165
3;2017;"Auger";45,75;0;-2,3283064e-10;0,0435353185;-1,8411211;-2,4765498
3;2017;"Cabourg";49,25;0;-2,3283064e-10;0;-2,1934601;-0,668447875
3;2017;"Le Cornard";46;0;-2,3283064e-10;0,049074512;-2,1616954;-2,50665685
3;2017;"Loguivy";48,75;0;-2,3283064e-10;0;-1,70779245;-1,23546595
3;2017;"Men er Roue";47,5;0;-2,3283064e-10;0;-2,19763975;-1,51270265
3;2017;"Ouest Loscolo";47,5;0;-2,3283064e-10;0;-2,19763975;-1,51270265
3;2017;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,029160881;-3,4870414;-0,60656095
3;2017;"Teychan bis";44,75;0;-2,3283064e-10;0,02322494;-0,591843485;-1,50559405
3;2017;"les Hébihens";48,75;0;-2,3283064e-10;0;-1,70779245;-1,23546595
3;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,826118135;9,747382;0,57451587
3;2018;"Arcachon - Bouée 7";44,5;0;0;1;5,0099125;0,418625085
3;2018;"At so";50,25;1,5;0;0,8512505;8,3024295;0,4672789
3;2018;"Auger";45,75;0;0;0,98413015;5,3762315;0,905659675
3;2018;"Cabourg";49,25;0;0;0,91715625;6,439864;1,2258812
3;2018;"Le Cornard";46;0;0;0,98815864;5,86062465;1,01240015
3;2018;"Loguivy";48,75;0;0;0,98483207;5,82046015;1,061054
3;2018;"Men er Roue";47,5;0;0;0,970213475;6,1025791;1,35049455
3;2018;"Ouest Loscolo";47,5;0;0;0,970213475;6,1025791;1,35049455
3;2018;"Point 1 Boulogne";50,75;1,5;0;0,68226695;7,74109535;0,780549885
3;2018;"Teychan bis";44,75;0;0;1;4,995395;0,448413135
3;2018;"les Hébihens";48,75;0;0;0,98483207;5,82046015;1,061054
3;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,963300915;0,028894793;2,3476493
3;2019;"Arcachon - Bouée 7";44,5;0;0;0,648482445;0,84403166;0,78787232
3;2019;"At so";50,25;1,5;0;0,863152915;0,91199905;1,7589653
3;2019;"Auger";45,75;0;0;0,677963785;-0,30055833;0,17517008
3;2019;"Cabourg";49,25;0;0;0,92853981;0,33333214;1,6190941
3;2019;"Le Cornard";46;0;0;0,5567424;-0,27318256;0,13984904
3;2019;"Loguivy";48,75;0;0;0,929989475;0,333332125;1,22444035
3;2019;"Men er Roue";47,5;0;0;0,6206034;0,468322945;0,62351175
3;2019;"Ouest Loscolo";47,5;0;0;0,6206034;0,468322945;0,62351175
3;2019;"Point 1 Boulogne";50,75;1,5;0;0,78815255;1,491138;1,56681885
3;2019;"Teychan bis";44,75;0;0;0,62016085;0,31162031;0,749725585
3;2019;"les Hébihens";48,75;0;0;0,929989475;0,333332125;1,22444035
3;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,3922909;-1,4271585;0,843847755
3;2020;"Arcachon - Bouée 7";44,5;0;0;0,349243895;-2,33808685;0,451946465
3;2020;"At so";50,25;1,5;0;0,42989029;-0,36264065;0,92204823
3;2020;"Auger";45,75;0;0;0,29823143;-2,98376965;-0,2186002
3;2020;"Cabourg";49,25;0;0;0,378099585;-1,1103798;0,3575666
3;2020;"Le Cornard";46;0;0;0,40918316;-2,9393095;-0,210959915
3;2020;"Loguivy";48,75;0;0;0,48516016;-0,93506535;-0,314328385
3;2020;"Men er Roue";47,5;0;0;0,14542292;-1,8035543;0,235322155
3;2020;"Ouest Loscolo";47,5;0;0;0,14542292;-1,8035543;0,235322155
3;2020;"Point 1 Boulogne";50,75;1,5;0;0,39206201;0,928219925;1,14002085
3;2020;"Teychan bis";44,75;0;0;0,326965035;-2,5058227;0,42003709
3;2020;"les Hébihens";48,75;0;0;0,48516016;-0,93506535;-0,314328385
3;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,9858087;4,28410055;4,72186625
3;2021;"Arcachon - Bouée 7";44,5;0;0;0,793020305;0,63812743;1,31630985
3;2021;"At so";50,25;1,5;0;0,988051805;3,72550035;4,08506255
3;2021;"Auger";45,75;0;0;0,948224575;0,28864905;2,2214612
3;2021;"Cabourg";49,25;0;0;0,98998976;2,43356085;3,43296435
3;2021;"Le Cornard";46;0;0;0,9673142;0,599976835;2,41843475
3;2021;"Loguivy";48,75;0;0;1;2,09303125;3,26240835
3;2021;"Men er Roue";47,5;0;0;0,97802635;1,47320175;2,6520221
3;2021;"Ouest Loscolo";47,5;0;0;0,97802635;1,47320175;2,6520221
3;2021;"Point 1 Boulogne";50,75;1,5;0;0,99383515;4,38206775;4,11935925
3;2021;"Teychan bis";44,75;0;0;0,80690645;0,417701725;1,4331036
3;2021;"les Hébihens";48,75;0;0;1;2,09303125;3,26240835
3;2022;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,652053145;0,776172715;-1,17482025
3;2022;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,79269983;0,108904267;-0,50888362
3;2022;"At so";50,25;1,5;2,3283064e-10;0,56791235;1,0901502;-0,725089565
3;2022;"Auger";45,75;0;2,3283064e-10;0,844688925;-0,98709477;-1,39270215
3;2022;"Cabourg";49,25;0;2,3283064e-10;0,7307463;0,63910642;-0,346868885
3;2022;"Le Cornard";46;0;2,3283064e-10;0,85941433;-1,12734865;-1,41616635
3;2022;"Loguivy";48,75;0;2,3283064e-10;0,90780217;0,6545131;-0,626763335
3;2022;"Men er Roue";47,5;0;2,3283064e-10;0,96020325;-0,190197745;-0,5038556
3;2022;"Ouest Loscolo";47,5;0;2,3283064e-10;0,96020325;-0,190197745;-0,5038556
3;2022;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,514305765;1,83604575;-1,31839885
3;2022;"Teychan bis";44,75;0;2,3283064e-10;0,77676895;-0,29326309;-0,787102125
3;2022;"les Hébihens";48,75;0;2,3283064e-10;0,90780217;0,6545131;-0,626763335
4;2007;"Antifer ponton pétrolier";49,75;0,25;0;0,78943432;0,9377084;-3,2297499
4;2007;"Arcachon - Bouée 7";44,5;0;0;0,7669571;0,083488;-2,5238123
4;2007;"At so";50,25;1,5;0;0,8286207;1,14773175;-2,7067635
4;2007;"Auger";45,75;0;0;0,93821433;-1,3377012;-2,789068
4;2007;"Cabourg";49,25;0;0;0,86124547;1,18257865;-1,04562335
4;2007;"Le Cornard";46;0;0;0,98673953;-1,3942097;-2,6870104
4;2007;"Loguivy";48,75;0;0;0,9337738;1,1693933;-1,5620253
4;2007;"Men er Roue";47,5;0;0;0,99020341;0,300103975;-1,52769265
4;2007;"Ouest Loscolo";47,5;0;0;0,99020341;0,300103975;-1,52769265
4;2007;"Point 1 Boulogne";50,75;1,5;0;0,7744648;2,0080739;-2,61458255
4;2007;"Teychan bis";44,75;0;0;0,76045657;-0,317722465;-2,5468575
4;2007;"les Hébihens";48,75;0;0;0,9337738;1,1693933;-1,5620253
4;2008;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,91337188;3,9455395;2,6519646
4;2008;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,32302809;-0,30301242;-0,6883575
4;2008;"At so";50,25;1,5;2,3283064e-10;0,93026415;4,3459853;1,6845998
4;2008;"Auger";45,75;0;2,3283064e-10;0,19205591;-1,277415;-1,4753028
4;2008;"Cabourg";49,25;0;2,3283064e-10;0,835159365;1,41150475;1,5643202
4;2008;"Le Cornard";46;0;2,3283064e-10;0,23665939;-1,3725025;-1,39325165
4;2008;"Loguivy";48,75;0;2,3283064e-10;0,83467873;1,03556575;1,3773741
4;2008;"Men er Roue";47,5;0;2,3283064e-10;0,677429705;-0,46181847;-0,334511785
4;2008;"Ouest Loscolo";47,5;0;2,3283064e-10;0,677429705;-0,46181847;-0,334511785
4;2008;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,928875535;5,88160085;1,6836674
4;2008;"Teychan bis";44,75;0;2,3283064e-10;0,27573894;-0,4819143;-0,7666791
4;2008;"les Hébihens";48,75;0;2,3283064e-10;0,83467873;1,03556575;1,3773741
4;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,990386525;-0,03827329915;4,3917575
4;2009;"Arcachon - Bouée 7";44,5;0;0;0,9884638;1,93502205;1,47323945
4;2009;"At so";50,25;1,5;0;0,9844811;0,0506923765;3,3963474
4;2009;"Auger";45,75;0;0;0,9929196;0,579441975;1,88037425
4;2009;"Cabourg";49,25;0;0;1;-0,16438443;2,86672725
4;2009;"Le Cornard";46;0;0;0,9963377;0,67345207;1,97008195
4;2009;"Loguivy";48,75;0;0;1;0,081417635;2,45441695
4;2009;"Men er Roue";47,5;0;0;1;0,42260559;2,0481448
4;2009;"Ouest Loscolo";47,5;0;0;1;0,42260559;2,0481448
4;2009;"Point 1 Boulogne";50,75;1,5;0;0,99114948;0,01125398485;3,63959325
4;2009;"Teychan bis";44,75;0;0;0,98442007;1,53972095;1,3818067
4;2009;"les Hébihens";48,75;0;0;1;0,081417635;2,45441695
4;2010;"Antifer ponton pétrolier";49,75;0,25;0;0,95895198;0,0688973895;-2,6933588
4;2010;"Arcachon - Bouée 7";44,5;0;0;0,93922147;-0,18725867;-1,6378197
4;2010;"At so";50,25;1,5;0;0,987410925;-1,0187719;-1,6048696
4;2010;"Auger";45,75;0;0;0,9688096;-1,2158587;-1,55544445
4;2010;"Cabourg";49,25;0;0;0,9249233;0,382418765;-1,23503335
4;2010;"Le Cornard";46;0;0;0,95550334;-1,07272935;-1,4673882
4;2010;"Loguivy";48,75;0;0;0,970305;-0,0469692075;-1,39069405
4;2010;"Men er Roue";47,5;0;0;0,9704271;-1,1681489;-0,941891125
4;2010;"Ouest Loscolo";47,5;0;0;0,9704271;-1,1681489;-0,941891125
4;2010;"Point 1 Boulogne";50,75;1,5;0;0,98800606;-0,660948575;-1,85597205
4;2010;"Teychan bis";44,75;0;0;0,9548624;-0,52122708;-1,71337765
4;2010;"les Hébihens";48,75;0;0;0,970305;-0,0469692075;-1,39069405
4;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,82398179;-4,8013568;-4,307241
4;2011;"Arcachon - Bouée 7";44,5;0;0;0,503448635;-0,559109805;-1,6775569
4;2011;"At so";50,25;1,5;0;0,840706225;-2,4108515;-3,53476875
4;2011;"Auger";45,75;0;0;0,8659454;-2,33885895;-2,4172476
4;2011;"Cabourg";49,25;0;0;0,873727735;-2,37957615;-2,64377785
4;2011;"Le Cornard";46;0;0;0,85100635;-2,6486628;-2,696733
4;2011;"Loguivy";48,75;0;0;0,9987487;-1,67617385;-2,7236308
4;2011;"Men er Roue";47,5;0;0;0,975203325;-2,23677125;-2,55551925
4;2011;"Ouest Loscolo";47,5;0;0;0,975203325;-2,23677125;-2,55551925
4;2011;"Point 1 Boulogne";50,75;1,5;0;0,77583814;-2,5619178;-3,67262015
4;2011;"Teychan bis";44,75;0;0;0,49745929;-0,93795563;-2,08270565
4;2011;"les Hébihens";48,75;0;0;0,9987487;-1,67617385;-2,7236308
4;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,726137975;4,82118395;-0,78023365
4;2012;"Arcachon - Bouée 7";44,5;0;0;0,9526498;1,1709628;-0,525167
4;2012;"At so";50,25;1,5;0;0,80983628;3,7476461;-0,138617968
4;2012;"Auger";45,75;0;0;0,948834955;1,53603305;-0,185542785
4;2012;"Cabourg";49,25;0;0;0,732608025;2,8879489;0,353395775
4;2012;"Le Cornard";46;0;0;0,94683593;1,78599545;-0,138153355
4;2012;"Loguivy";48,75;0;0;0,94875862;2,2131951;0,118307063
4;2012;"Men er Roue";47,5;0;0;0,95583903;2,2396842;0,0518689435
4;2012;"Ouest Loscolo";47,5;0;0;0,95583903;2,2396842;0,0518689435
4;2012;"Point 1 Boulogne";50,75;1,5;0;0,68055787;3,6002693;0,393351575
4;2012;"Teychan bis";44,75;0;0;0,935284495;1,13917565;-0,54189267
4;2012;"les Hébihens";48,75;0;0;0,94875862;2,2131951;0,118307063
4;2013;"Antifer ponton pétrolier";49,75;0,25;0;0,98164285;-1,2952422;4,3892989
4;2013;"Arcachon - Bouée 7";44,5;0;0;0,95536598;1,1622222;0,91887458
4;2013;"At so";50,25;1,5;0;0,9969481;-1,797616;2,79630195
4;2013;"Auger";45,75;0;0;0,986464825;-0,0283110585;1,5309159
4;2013;"Cabourg";49,25;0;0;0,99252284;-0,8576908;2,89909115
4;2013;"Le Cornard";46;0;0;0,98815864;-0,0462529785;1,53514015
